idfactoid,idimplantation,usual_name,caracteristique,caracNew,modAgreg,modalite,fklinked_implantation,linked_implantation_name,date_start_min,date_start_max,date_stop_min,date_stop_max,lat,lng,location_granularity,Diocese,date_startC,date_stopC,DureeFact
13202,1318,Forges,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1526,1526,1800,1800,46.1046663,-0.8940475,precise,Saintes,1526,1800,274
13203,1319,Graves,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1088,1088,1300,1300,45.543962,-1.058263,approximative,Bordeaux,1088,1300,212
13204,1320,Ecclesia de Camboiria (église Charroux),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,NA,NA,NA,Poitiers,1080,1800,720
13205,1321,Ecclesia de Adaco (Charroux),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,NA,NA,NA,Périgueux,1080,1800,720
13206,1322,Saint-Maixent (é. Charroux),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,NA,NA,NA,Poitiers,1080,1800,720
13207,1323,"Le Vigeant, Saint-Léger (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,46.220476,0.637502,approximative,Poitiers,1080,1800,720
13208,1325,"Ecclesia de Corrum ou Corruin, Sainte-Marie  (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1061,1099,1800,1800,NA,NA,NA,Poitiers,1080,1800,720
13209,1326,Ecclesia de Tursaco (église Charroux),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,NA,NA,NA,Poitiers,1080,1800,720
13210,1327,Ecclesia de Bacciano (Charroux),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,NA,NA,NA,Poitiers,1080,1800,720
13211,1328,Grézac,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1259,1259,45.6030966,-0.8417711,precise,Bordeaux,1130,1259,129
13212,1328,Grézac,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1259,1259,1800,1800,45.6030966,-0.8417711,precise,Bordeaux,1259,1800,541
13213,1329,Javarzay,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1081,1081,1800,1800,46.1085178,-0.0812747,precise,Poitiers,1081,1800,719
13214,1330,Montours,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1095,1095,1385,1385,45.72307,-0.270114,approximative,Saintes,1095,1385,290
13215,1330,Montours,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1385,1385,1791,1791,45.72307,-0.270114,approximative,Saintes,1385,1791,406
13216,1331,Jorignac,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1293,1293,45.583229,-0.757601,approximative,Saintes,1130,1293,163
13217,1331,Jorignac,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1375,1375,45.583229,-0.757601,approximative,Saintes,1293,1375,82
13218,1332,Laleu ou L'Alleu,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1067,1067,1067,1264,46.161951,-1.174992,approximative,Saintes,1067,1165.5,98.5
13219,1332,Laleu ou L'Alleu,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1067,1264,1800,1800,46.161951,-1.174992,approximative,Saintes,1165.5,1800,634.5
13220,1333,Lande (La),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1385,1385,1800,1800,45.4180136,0.1116633,precise,Saintes,1385,1800,415
13221,1334,Loge-Fougereuse (La),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1789,1789,46.6147919,-0.6922781,precise,Maillezais,1293,1789,496
13222,1335,Saint-Paul-en-Gâtine,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1019,1019,1019,1019,46.6329729,-0.6159194,precise,Maillezais,1019,1019,0
13223,1335,Saint-Paul-en-Gâtine,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1019,1019,1019,1269,46.6329729,-0.6159194,precise,Maillezais,1019,1144,125
13224,1335,Saint-Paul-en-Gâtine,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1019,1269,1790,1790,46.6329729,-0.6159194,precise,Maillezais,1144,1790,646
13225,1337,Mainsat,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1095,1095,1332,1332,46.047192,2.385977,approximative,Limoges,1095,1332,237
13226,1337,Mainsat,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1332,1332,1800,1800,46.047192,2.385977,approximative,Limoges,1332,1800,468
13227,1338,Manzannes,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1261,1261,1791,1791,45.552497,1.800882,approximative,Limoges,1261,1791,530
13228,1339,Médis,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1293,1293,45.642248,-0.958089,approximative,Saintes,1130,1293,163
13229,1339,Médis,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1800,1800,45.642248,-0.958089,approximative,Saintes,1293,1800,507
13230,1340,Meschers-sur-Gironde,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1288,1288,1800,1800,45.5576948,-0.9519498,precise,Saintes,1288,1800,512
13231,1341,Saint-Georges-de-Didonne,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,1075,1075,1075,1075,45.6026869,-0.9980338,precise,Saintes,1075,1075,0
13232,1341,Saint-Georges-de-Didonne,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1075,1075,1790,1790,45.6026869,-0.9980338,precise,Saintes,1075,1790,715
13233,1342,Montbron,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1075,1075,1800,1800,45.6693615,0.5029884,precise,Angoulême,1075,1800,725
13234,1343,Mougon,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1029,1029,1234,1237,46.290082,-0.295981,approximative,Poitiers,1029,1235.5,206.5
13235,1343,Mougon,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1234,1237,1789,1789,46.290082,-0.295981,approximative,Poitiers,1235.5,1789,553.5
13236,1344,Saint-André de Dolus d'Oléron,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1293,1293,1303,1303,45.909682,-1.257848,approximative,Saintes,1293,1303,10
13237,1344,Saint-André de Dolus d'Oléron,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1303,1303,1595,1595,45.909682,-1.257848,approximative,Saintes,1303,1595,292
13238,1345,Ozillac,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1293,1293,45.3928348,-0.3933199,precise,Saintes,1130,1293,163
13239,1345,Ozillac,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1789,1789,45.3928348,-0.3933199,precise,Saintes,1293,1789,496
13240,1346,"Poitiers, Saint-Cyprien",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,828,828,936,936,46.5750573,0.3481228,precise,Poitiers,828,936,108
13241,1346,"Poitiers, Saint-Cyprien",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,936,936,990,990,46.5750573,0.3481228,precise,Poitiers,936,990,54
13242,1346,"Poitiers, Saint-Cyprien",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,990,990,1144,1144,46.5750573,0.3481228,precise,Poitiers,990,1144,154
13243,1346,"Poitiers, Saint-Cyprien",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1144,1144,1642,1642,46.5750573,0.3481228,precise,Poitiers,1144,1642,498
13244,1346,"Poitiers, Saint-Cyprien",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,1642,1642,1791,1791,46.5750573,0.3481228,precise,Poitiers,1642,1791,149
13245,1347,Ré (île de),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1800,1800,46.1493972,-1.3270257,precise,Saintes,1293,1800,507
13246,1348,Rétaud,Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1699,1699,1714,1718,45.6777416,-0.7280883,precise,Saintes,1699,1716,17
13247,1348,Rétaud,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1714,1718,1789,1789,45.6777416,-0.7280883,precise,Saintes,1716,1789,73
13248,1349,Rhône,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1385,1385,45.919481,-0.905022,approximative,Saintes,1293,1385,92
13249,1350,Rochebeaucourt (La),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1121,1121,1121,1121,45.4843822,0.3797457,precise,Périgueux,1121,1121,0
13250,1350,Rochebeaucourt (La),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1121,1121,1163,1163,45.4843822,0.3797457,precise,Périgueux,1121,1163,42
13251,1350,Rochebeaucourt (La),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1163,1163,1800,1800,45.4843822,0.3797457,precise,Périgueux,1163,1800,637
13252,1351,Rochelle (La) (Cougnes),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1152,1152,1293,1293,46.161951,-1.174992,approximative,Saintes,1152,1293,141
13253,1351,Rochelle (La) (Cougnes),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1330,1330,46.161951,-1.174992,approximative,Saintes,1293,1330,37
13254,1351,Rochelle (La) (Cougnes),Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1330,1330,1343,1343,46.161951,-1.174992,approximative,Saintes,1330,1343,13
13255,1352,Saint-Eutrope-de-l'Alleu,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1278,1278,1800,1800,45.943062,-0.520275,approximative,Saintes,1278,1800,522
13256,1353,Saint-Gelais,Institutions - Statuts,Statuts,Autre,Autre - Villa,NA,NA,1110,1110,1110,1110,46.3829921,-0.3906483,precise,Poitiers,1110,1110,0
13257,1353,Saint-Gelais,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1110,1110,1790,1790,46.3829921,-0.3906483,precise,Poitiers,1110,1790,680
13258,1354,Enfonvelle,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1031,1046,1800,1800,47.926546,5.864025,precise,Besançon,1038.5,1800,761.5
13259,1355,Saint-Genis-de-Saintonge,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1293,1293,45.4817706,-0.5679858,precise,Saintes,1130,1293,163
13260,1355,Saint-Genis-de-Saintonge,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1677,1677,45.4817706,-0.5679858,precise,Saintes,1293,1677,384
13261,1355,Saint-Genis-de-Saintonge,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1677,1677,1790,1790,45.4817706,-0.5679858,precise,Saintes,1677,1790,113
13262,1356,Saint-Hilaire-le-Château,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1165,1165,1790,1790,45.9829069,1.894974,precise,Limoges,1165,1790,625
13263,1357,Saint-Laurent-de-Belzagot,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1234,1237,1790,1790,45.389955,0.1184079,precise,Angoulême,1235.5,1790,554.5
13264,1358,"Chadeleuf, Saint-Amant (Charroux)",Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,783,783,1050,1050,45.581588000000004,3.18151,approximative,Clermont,783,1050,267
13265,1358,"Chadeleuf, Saint-Amant (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1050,1050,1800,1800,45.581588000000004,3.18151,approximative,Clermont,1050,1800,750
13266,1359,Saint-Palais-du-Né,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1293,1293,45.5414439,-0.2651813,precise,Saintes,1130,1293,163
13267,1359,Saint-Palais-du-Né,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1792,1792,45.5414439,-0.2651813,precise,Saintes,1293,1792,499
13268,1360,Saint-Vivien,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1287,1287,1800,1800,46.0775965,-1.0537631,precise,Saintes,1287,1800,513
13269,1361,Salles-sur-Mer,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1329,1329,1800,1800,46.1049767,-1.0526081,precise,Saintes,1329,1800,471
13270,1362,Sarlat,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,937,937,937,937,44.8888152,1.2170763,precise,Périgueux,937,937,0
13271,1362,Sarlat,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,937,937,999,999,44.8888152,1.2170763,precise,Périgueux,937,999,62
13272,1362,Sarlat,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,999,999,1800,1800,44.8888152,1.2170763,precise,Périgueux,999,1800,801
13273,1363,Torxé,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1130,1130,1293,1293,45.9535824,-0.6251296,precise,Saintes,1130,1293,163
13274,1363,Torxé,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1293,1293,1790,1790,45.9535824,-0.6251296,precise,Saintes,1293,1790,497
13275,1364,"Niort, Saint-Florent (Charroux)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,783,840,1096,1471,46.3121025,-0.4636357,precise,Saintes,811.5,1283.5,472
13276,1364,"Niort, Saint-Florent (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1096,1471,1800,1800,46.3121025,-0.4636357,precise,Saintes,1283.5,1800,516.5
13277,1365,Tulle,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,920,930,1800,1800,45.2679565,1.7712461,precise,Tulle,925,1800,875
13278,1366,"Coulon, Saint-Sauveur (Charroux)",Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,783,869,869,1211,46.3220167,-0.5859282,precise,Saintes,826,1040,214
13279,1366,"Coulon, Saint-Sauveur (Charroux)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,869,1211,1471,1471,46.3220167,-0.5859282,precise,Saintes,1040,1471,431
13280,1366,"Coulon, Saint-Sauveur (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1471,1471,1800,1800,46.3220167,-0.5859282,precise,Saintes,1471,1800,329
13281,1370,Villebois-Lavalette,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1556,1556,1556,1556,45.4825785,0.2819256,precise,Périgueux,1556,1556,0
13282,1370,Villebois-Lavalette,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1556,1556,1800,1800,45.4825785,0.2819256,precise,Périgueux,1556,1800,244
13283,1371,Villegarde,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1259,1259,1800,1800,44.675852,0.443944,approximative,Sarlat,1259,1800,541
13284,1373,Archiac - Saint-Martin (chapelle castrale Baignes),Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle castrale,NA,NA,1121,1121,1800,1800,45.5229673,-0.3000319,precise,Saintes,1121,1800,679
13285,202,Ambleville - Saint-Pierre (prieuré Baignes),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1100,1100,1800,1800,49.1505577,1.6965372,precise,Angoulême,1100,1800,700
13286,1120,Saint-Germain de Lusignan (prieuré Baignes),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1075,1080,1800,1800,45.4492518,-0.4584311,precise,Saintes,1077.5,1800,722.5
13287,1121,Jonzac - Notre-Dame (chapelle castrale Baignes),Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle castrale,NA,NA,1075,1080,1800,1800,45.4457955,-0.4311548,precise,Saintes,1077.5,1800,722.5
13288,1122,Clam - Saint-Martin (égl. Baignes),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1083,1083,1800,1800,45.491678,-0.445534,precise,Saintes,1083,1800,717
13289,1123,"Brissac Loire Aubance, Saint-Saturnin (Charroux)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,869,869,1211,1471,47.384153,-0.429184,approximative,Angers,869,1341,472
13290,1123,"Brissac Loire Aubance, Saint-Saturnin (Charroux)",Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,1211,1471,1800,1800,47.384153,-0.429184,approximative,Angers,1341,1800,459
13291,1378,"Sommières-du-Clain, Saint-Gaudent (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1061,1099,1800,1800,46.2771704,0.3572708,precise,Poitiers,1080,1800,720
13292,1380,"Saint-Germain-de-Confolens, Saint-Germain (Charroux)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1099,1099,1800,1800,NA,NA,NA,Limoges,1099,1800,701
13293,1375,"Nevers, Notre-Dame/Saint-Genest",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,849,849,1145,1145,46.9863193,3.1548595,precise,Nevers,849,1145,296
13294,1375,"Nevers, Notre-Dame/Saint-Genest",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1145,1145,1791,1791,46.9863193,3.1548595,precise,Nevers,1145,1791,646
13295,1386,Mont-Saint-Vincent,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,988,988,1109,1119,46.6322289,4.4804131,precise,Chalon,988,1114,126
13296,1386,Mont-Saint-Vincent,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1109,1119,1506,1506,46.6322289,4.4804131,precise,Chalon,1114,1506,392
13297,1386,Mont-Saint-Vincent,Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1506,1506,1790,1790,46.6322289,4.4804131,precise,Chalon,1506,1790,284
13298,1386,Mont-Saint-Vincent,Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1790,1790,1800,1800,46.6322289,4.4804131,precise,Chalon,1790,1800,10
13299,1387,"Auxerre, Saint-Marien 1",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,430,430,692,692,47.7981855,3.5769845,precise,Auxerre,430,692,262
13300,1387,"Auxerre, Saint-Marien 1",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Basilique,NA,NA,692,692,701,800,47.7981855,3.5769845,precise,Auxerre,692,750.5,58.5
13301,1387,"Auxerre, Saint-Marien 1",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,800,800,850,850,47.7981855,3.5769845,precise,Auxerre,800,850,50
13302,1387,"Auxerre, Saint-Marien 1",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,850,850,1139,1139,47.7981855,3.5769845,precise,Auxerre,850,1139,289
13303,1387,"Auxerre, Saint-Marien 1",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1139,1139,1144,1144,47.7981855,3.5769845,precise,Auxerre,1139,1144,5
13304,1387,"Auxerre, Saint-Marien 1",Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,1145,1145,1358,1358,47.7981855,3.5769845,precise,Auxerre,1145,1358,213
13305,1388,Aigonnay (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1108,1087,1108,46.326044,-0.248163,approximative,Poitiers,1097.5,1097.5,0
13306,1388,Aigonnay (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré-cure,NA,NA,1087,1108,1462,1462,46.326044,-0.248163,approximative,Poitiers,1097.5,1462,364.5
13307,1388,Aigonnay (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1462,1462,1616,1618,46.326044,-0.248163,approximative,Poitiers,1462,1617,155
13308,1388,Aigonnay (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1616,1618,1789,1789,46.326044,-0.248163,approximative,Poitiers,1617,1789,172
13309,1390,Saint-Cyprien de Boisse (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1097,1100,1097,1100,46.133701,0.647331,approximative,Poitiers,1098.5,1098.5,0
13310,1390,Saint-Cyprien de Boisse (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1097,1100,1791,1791,46.133701,0.647331,approximative,Poitiers,1098.5,1791,692.5
13311,1391,Bellefonds (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1073,1100,1073,1100,46.650663,0.607984,precise,Poitiers,1086.5,1086.5,0
13312,1391,Bellefonds (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1073,1100,1800,1800,46.650663,0.607984,precise,Poitiers,1086.5,1800,713.5
13313,1392,Boismé (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1015,1058,1015,1058,46.782707,-0.433437,approximative,Maillezais,1036.5,1036.5,0
13314,1392,Boismé (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1015,1058,1791,1791,46.782707,-0.433437,approximative,Maillezais,1036.5,1791,754.5
13315,1393,Bonneuil-Matours (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Régulier indéterminé,NA,NA,980,980,1097,1100,46.679537,0.566156,approximative,Poitiers,980,1098.5,118.5
13316,1393,Bonneuil-Matours (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1097,1100,1800,1800,46.679537,0.566156,approximative,Poitiers,1098.5,1800,701.5
13317,1394,Braye-sous-Faye (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1108,1060,1108,46.982325,0.328441,approximative,Tours,1084,1084,0
13318,1394,Braye-sous-Faye (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1108,1791,1791,46.982325,0.328441,approximative,Tours,1084,1791,707
13319,1395,Bressuire (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1021,1058,1021,1058,46.854456,-0.479596,approximative,Maillezais,1039.5,1039.5,0
13320,1395,Bressuire (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1021,1058,1791,1791,46.854456,-0.479596,approximative,Maillezais,1039.5,1791,751.5
13321,1396,"Charrais, Saint-Séverin de Milly (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,932,936,932,936,46.697688,0.200138,approximative,Poitiers,934,934,0
13322,1396,"Charrais, Saint-Séverin de Milly (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,932,936,1725,1725,46.697688,0.200138,approximative,Poitiers,934,1725,791
13323,1396,"Charrais, Saint-Séverin de Milly (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1725,1725,1800,1800,46.697688,0.200138,approximative,Poitiers,1725,1800,75
13324,1397,"Château-Larcher, Notre-Dame-et-Saint-Cyprien (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,969,969,1791,1791,46.415741,0.300926,approximative,Poitiers,969,1791,822
13325,1398,"Château-Larcher, Saint-Jean-Baptiste d'Ecrouzilles (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1108,1115,1108,1115,46.415741,0.300926,approximative,Poitiers,1111.5,1111.5,0
13326,1398,"Château-Larcher, Saint-Jean-Baptiste d'Ecrouzilles (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1108,1115,1794,1794,46.415741,0.300926,approximative,Poitiers,1111.5,1794,682.5
13327,1400,"Châtellerault, Saint-Romain (Saint-Cyprien)",Institutions - Statuts,Statuts,Autre,Autre - Incertain,NA,NA,1088,1088,1088,1088,46.815312,0.552648,approximative,Poitiers,1088,1088,0
13328,1400,"Châtellerault, Saint-Romain (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1088,1088,1088,1088,46.815312,0.552648,approximative,Poitiers,1088,1088,0
13329,1400,"Châtellerault, Saint-Romain (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1088,1088,1780,1780,46.815312,0.552648,approximative,Poitiers,1088,1780,692
13330,1401,"Chauvigny, Saint-Just-et-Saint-Sépulcre (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1019,1027,1060,1060,46.554515,0.678217,commune,Poitiers,1023,1060,37
13331,1401,"Chauvigny, Saint-Just-et-Saint-Sépulcre (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1060,1060,1689,1689,46.554515,0.678217,commune,Poitiers,1060,1689,629
13332,1401,"Chauvigny, Saint-Just-et-Saint-Sépulcre (Saint-Cyprien)",Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,1689,1689,1800,1800,46.554515,0.678217,commune,Poitiers,1689,1800,111
13333,1402,Chéneché (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1068,1068,1080,1080,46.744654,0.271584,commune,Poitiers,1068,1080,12
13334,1402,Chéneché (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1080,1080,1683,1683,46.744654,0.271584,commune,Poitiers,1080,1683,603
13335,1402,Chéneché (Saint-Cyprien),Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,1683,1683,1800,1800,46.744654,0.271584,commune,Poitiers,1683,1800,117
13336,1403,Courdault (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1063,1063,1063,1063,46.384723,-0.68392,commune,Luçon,1063,1063,0
13337,1403,Courdault (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1063,1063,1800,1800,46.384723,-0.68392,commune,Luçon,1063,1800,737
13338,1404,Doeuil-sur-le-Mignon (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,990,999,990,999,46.123816,-0.549676,commune,Saintes,994.5,994.5,0
13339,1404,Doeuil-sur-le-Mignon (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,990,999,1717,1717,46.123816,-0.549676,commune,Saintes,994.5,1717,722.5
